,partido,candidato,nick,followers,fecha,post,post_clean,sentimiento,sentimiento_num,negative,neutral,positive,video,foto,repost,retweet,viewed,comments,comments vs viewed,shared,shared vs viewed,likes,likes vs viewed,votos,porcentaje,escaños,Num_words_POST,sentimiento_clean
391,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-23,"‼️ Este martes a las 18.30h nos vemos en

📌Plaza Unesco (Getafe Central)
🌧️C. Cívico La Alhóndiga en caso de lluvia

Junto con la próxima presidenta de la Comunidad de Madrid, 
@AleJacintoUrang
, el gran poeta getafense Mario Obrero, 
@MayoralRafa
y todo este equipazo👇"," este martes a las 1830h nos vemos en

plaza unesco getafe central
c cvico la alhndiga en caso de lluvia

junto con la prxima presidenta de la comunidad de madrid 

 el gran poeta getafense mario obrero 

y todo este equipazo",Positive,1,0.024636073,0.14787543,0.82748854,False,True,False,True,17100,12,0.0007017543859649,84,0.0049122807017543,149,0.0087134502923976,158968,0.0473,0,44,martes 1830h vemos plaza unesco getafe central c cvico alhndiga caso lluvia junto prxima presidenta comunidad madrid gran poeta getafense mario obrero equipazo
392,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-23,"Si quieres saber un poco más sobre mi trayectoria, artículos que he escrito, intervenciones o mis redes, te dejo por aquí mi web 👇🏽

http://alejandrajacinto.org","si quieres saber un poco ms sobre mi trayectoria artculos que he escrito intervenciones o mis redes te dejo por aqu mi web 

",Neutral,0,0.01054199,0.96333116,0.026126761,False,False,False,False,61600,539,0.00875,529,0.0085876623376623,993,0.0161201298701298,158970,0.0473,0,25,si quieres saber ms trayectoria artculos escrito intervenciones redes dejo aqu web
393,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-23,"El mantra de que lo privado funciona mejor que lo público ya no se lo cree nadie.

Y lo estamos demostrando en los Ayuntamientos donde gobernamos como en Alcorcón remunicipalizando servicios públicos. 

Después del 28M vamos a tener un Gobierno que defienda lo público.","el mantra de que lo privado funciona mejor que lo pblico ya no se lo cree nadie

y lo estamos demostrando en los ayuntamientos donde gobernamos como en alcorcn remunicipalizando servicios pblicos 

despus del 28m vamos a tener un gobierno que defienda lo pblico",Negative,-1,0.84947914,0.0715267,0.078994215,False,True,False,False,23300,255,0.0109442060085836,396,0.0169957081545064,658,0.0282403433476394,158971,0.0473,0,44,mantra privado funciona mejor pblico cree nadie demostrando ayuntamientos gobernamos alcorcn remunicipalizando servicios pblicos despus 28m vamos tener gobierno defienda pblico
394,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-23,"Las familias ya no queremos reuniones sólo verla declarar en los tribunales. Verdad, justicia y reparación para las VÍCTIMAS

El 'Protocolo de la Vergüenza' de Ayuso: tres años de pasividad judicial y mentiras políticas https://infolibre.es/1_1628d4 vía 
@_infolibre","las familias ya no queremos reuniones slo verla declarar en los tribunales verdad justicia y reparacin para las vctimas

el protocolo de la vergenza de ayuso tres aos de pasividad judicial y mentiras polticas  va 
",Negative,-1,0.7351791,0.1141837,0.1506372,False,True,False,True,48100,105,0.0021829521829521,2325,0.0483367983367983,3185,0.0662162162162162,158972,0.0473,0,37,familias queremos reuniones slo verla declarar tribunales verdad justicia reparacin vctimas protocolo vergenza ayuso tres aos pasividad judicial mentiras polticas va
395,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-23,"En Getafe, ejemplo de que sí se puede gobernar cuidando.",en getafe ejemplo de que s se puede gobernar cuidando,Positive,1,0.22372141,0.18986745,0.5864111,False,True,False,False,9756,37,0.0037925379253792,179,0.0183476834768347,365,0.0374128741287412,158973,0.0473,0,10,getafe ejemplo s puede gobernar cuidando
396,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-23,"David, afectado por las obras del Metro en San Fernando de Henares: 

""Mi hija me pregunta dónde dejan los Reyes Magos los regalos a los que les han tirado la casa”

Gracias 
@Hora25
y 
@AimarBretos
por dar voz a los vecinos. 

#VidasRotas","david afectado por las obras del metro en san fernando de henares 

mi hija me pregunta dnde dejan los reyes magos los regalos a los que les han tirado la casa

gracias 

y 

por dar voz a los vecinos 

vidasrotas",Negative,-1,0.4582951,0.18205588,0.359649,False,True,True,False,20300,97,0.0047783251231527,692,0.0340886699507389,1138,0.0560591133004926,158975,0.0473,0,42,david afectado obras metro san fernando henares hija pregunta dnde dejan reyes magos regalos tirado casa gracias dar voz vecinos vidasrotas
397,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-24,"El hermano de Ayuso no es el hermano de Ayuso, es una persona que hizo negocio con comisiones y no sabemos por qué.

Puedes leer aquí la entrevista completa 👇🏽","el hermano de ayuso no es el hermano de ayuso es una persona que hizo negocio con comisiones y no sabemos por qu

puedes leer aqu la entrevista completa ",Negative,-1,0.70971465,0.26091677,0.029368563,False,True,True,False,28300,533,0.018833922261484,301,0.0106360424028268,515,0.0181978798586572,158978,0.0473,0,30,hermano ayuso hermano ayuso persona hizo negocio comisiones sabemos qu puedes leer aqu entrevista completa
398,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-24,"El derecho a la vivienda es mi vida. 

Gracias 
@asiermartiarena
por este perfil en 
@LaVanguardia","el derecho a la vivienda es mi vida 

gracias 

por este perfil en 
",Positive,1,0.012292716,0.02181307,0.9658942,False,True,True,False,25300,247,0.0097628458498023,490,0.0193675889328063,988,0.0390513833992094,158979,0.0473,0,15,derecho vivienda vida gracias perfil
399,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-24,"Esta noche, debate electoral en 
@La1_tve


⏰22:30h 
Síguelo en directo http://rtve.es","esta noche debate electoral en 



2230h 
sguelo en directo ",Neutral,0,0.012103987,0.96124995,0.026646033,False,True,False,False,67200,442,0.0065773809523809,848,0.0126190476190476,1658,0.024672619047619,158980,0.0473,0,11,noche debate electoral 2230h sguelo directo
400,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-24,"Nos vemos esta tarde junto a los compañeros de 
@JovenesIUMadrid
y 
@RbSotomayor
para hablar sobre el Madrid que nos merecemos como jóvenes 💭

Tendremos show drag de Mary Conazo, concierto de la Vallekana Sound System y seguiremos juntas el debate de 
@AleJacintoUrang
en TVE 🌈💜💃🏼","nos vemos esta tarde junto a los compaeros de 

y 

para hablar sobre el madrid que nos merecemos como jvenes 

tendremos show drag de mary conazo concierto de la vallekana sound system y seguiremos juntas el debate de 

en tve ",Positive,1,0.040594943,0.13682291,0.8225821,False,True,False,True,7685,6,0.0007807417046193,69,0.0089785296031229,102,0.0132726089785296,158981,0.0473,0,45,vemos tarde junto compaeros hablar madrid merecemos jvenes show drag mary conazo concierto vallekana sound system seguiremos juntas debate tve
401,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-24,"Iban acompañadas de sus hijxs cuando entre 15 personas les pegaron una paliza al grito de bolleras de mierda.

Esto es insoportable.Jamás entenderé que alguien odie porque amemos

Todo mi apoyo a Conchi y Gemma y toda mi repulsa a los agresores

El amor siempre vencerá al odio 🏳️‍🌈","iban acompaadas de sus hijxs cuando entre 15 personas les pegaron una paliza al grito de bolleras de mierda

esto es insoportablejams entender que alguien odie porque amemos

todo mi apoyo a conchi y gemma y toda mi repulsa a los agresores

el amor siempre vencer al odio ",Negative,-1,0.9107178,0.038117804,0.051164318,False,True,False,True,245500,437,0.0017800407331975,2079,0.008468431771894,3429,0.0139674134419551,158983,0.0473,0,49,iban acompaadas hijxs 15 personas pegaron paliza grito bolleras mierda insoportablejams entender alguien odie amemos apoyo conchi gemma toda repulsa agresores amor siempre vencer odio
402,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-24,"Here we go again... otra vuelta de tuerca a la libertad de expresión. Titiriteros, humoristas, cantantes, viñetistas, feministas...",here we go again otra vuelta de tuerca a la libertad de expresin titiriteros humoristas cantantes vietistas feministas,Negative,-1,0.911546,0.048634056,0.03981982,False,True,False,True,48900,0,0.0,637,0.0130265848670756,1601,0.0327402862985685,158985,0.0473,0,18,here we go again vuelta tuerca libertad expresin titiriteros humoristas cantantes vietistas feministas
403,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-24,"He llegado al debate de RTVE con el chaleco que usan los vecinos de San Fernando de Henares afectados por la línea 7b de Metro, a los que les han hundido sus casas. 

Hemos venido a ser altavoz de los vecinos a los que Ayuso no da solución.

#VidasRotas

#DebateMadridRTVE","he llegado al debate de rtve con el chaleco que usan los vecinos de san fernando de henares afectados por la lnea 7b de metro a los que les han hundido sus casas 

hemos venido a ser altavoz de los vecinos a los que ayuso no da solucin

vidasrotas

debatemadridrtve",Negative,-1,0.9260385,0.046286784,0.027674746,False,True,False,False,80900,422,0.0052163164400494,1177,0.014548825710754,2311,0.0285661310259579,158986,0.0473,0,50,llegado debate rtve chaleco usan vecinos san fernando henares afectados lnea 7b metro hundido casas venido ser altavoz vecinos ayuso da solucin vidasrotas debatemadridrtve
404,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-25,"Ayuso no puede hablar de Madrid porque lo tiene todo incendiado.

Os dejo por aquí esta entrevista que me hizo 
@eldiarioes
👇🏽","ayuso no puede hablar de madrid porque lo tiene todo incendiado

os dejo por aqu esta entrevista que me hizo 

",Negative,-1,0.85448027,0.10232765,0.043192003,False,True,True,False,15200,203,0.0133552631578947,379,0.0249342105263157,701,0.0461184210526315,158994,0.0473,0,22,ayuso puede hablar madrid incendiado dejo aqu entrevista hizo
405,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-25,"La Ley de Vivienda llega hoy al BOE y ya es LEY.

Ahora toca aplicarla en todos los territorios del país.

¡Sí se puede!","la ley de vivienda llega hoy al boe y ya es ley

ahora toca aplicarla en todos los territorios del pas

s se puede",Positive,1,0.24639541,0.13436133,0.61924326,False,True,False,True,278200,655,0.0023544212796549,1735,0.0062365204888569,3454,0.0124155283968368,158995,0.0473,0,24,ley vivienda llega hoy boe ley ahora toca aplicarla territorios pas s puede
406,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-25,"📻En un ratito estoy en 
@HoyxHoyMadrid


Puedes seguir el debate sobre fiscalidad en http://cadenaser.com/radio-madrid/","en un ratito estoy en 



puedes seguir el debate sobre fiscalidad en ",Neutral,0,0.009672283,0.96272546,0.02760234,False,True,False,False,9760,66,0.0067622950819672,273,0.0279713114754098,601,0.061577868852459,158996,0.0473,0,14,ratito puedes seguir debate fiscalidad
407,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-25,ES LEY,es ley,Neutral,0,0.3281688,0.4150114,0.25681984,False,True,False,False,26900,49,0.0018215613382899,197,0.0073234200743494,472,0.0175464684014869,158997,0.0473,0,2,ley
408,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-25,"Intentar hacer el bien es hacer el bien, y eso es lo que intento yo como feminista y es lo que haces tú con tus letras, querida Cristina.",intentar hacer el bien es hacer el bien y eso es lo que intento yo como feminista y es lo que haces t con tus letras querida cristina,Negative,-1,0.8556028,0.08883266,0.055564515,False,True,True,False,28500,245,0.0085964912280701,364,0.0127719298245614,903,0.0316842105263157,158999,0.0473,0,28,intentar hacer bien hacer bien intento feminista haces t letras querida cristina
409,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-25,"Luz, contratos y mesa de trabajo para la Cañada Real. 

Acabar con la mayor vulneración de Derechos Humanos de la región y que sea Ley a partir del próximo 28 de Mayo. 

Gracias 
@plataformaluzcr
por vuestra dignidad.","luz contratos y mesa de trabajo para la caada real 

acabar con la mayor vulneracin de derechos humanos de la regin y que sea ley a partir del prximo 28 de mayo 

gracias 

por vuestra dignidad",Positive,1,0.10018775,0.06857571,0.83123654,False,True,False,False,4542,12,0.0026420079260237,110,0.0242184059885512,206,0.0453544693967415,159003,0.0473,0,37,luz contratos mesa trabajo caada real acabar mayor vulneracin derechos humanos regin ley partir prximo 28 mayo gracias dignidad
410,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-25,"⚠️ Cambio en la ubicación del acto de esta tarde en Lavapiés 

Un orgullo compartir escenario con 
@AleJacintoUrang
, 
@RbSotomayor
y 
@CarolCordero_N
✊🏻 #ValentíaParaTransformar"," cambio en la ubicacin del acto de esta tarde en lavapis 

un orgullo compartir escenario con 

 

y 

 valentaparatransformar",Positive,1,0.023461618,0.026624123,0.9499142,False,True,False,True,34800,43,0.001235632183908,386,0.0110919540229885,628,0.0180459770114942,159004,0.0473,0,24,cambio ubicacin acto tarde lavapis orgullo compartir escenario valentaparatransformar
411,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-25,El 28M empieza todo.,el 28m empieza todo,Neutral,0,0.36739936,0.5072922,0.12530841,False,True,False,False,31200,287,0.0091987179487179,428,0.0137179487179487,867,0.0277884615384615,159006,0.0473,0,4,28m empieza
412,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-25,"Mañana #26M los especuladores que se esconden tras el fondo buitre Midtown Capital Partners S.L. quieren desalojar a 18 familias en #Móstoles, 48 personas, 18 de ellas niños y varias adultas enfermas.
#LaDignidadSeQueda 
#LaDigniNoSeToca","maana 26m los especuladores que se esconden tras el fondo buitre midtown capital partners sl quieren desalojar a 18 familias en mstoles 48 personas 18 de ellas nios y varias adultas enfermas
ladignidadsequeda 
ladigninosetoca",Negative,-1,0.93898314,0.042476352,0.018540416,False,True,False,True,1795,0,0.0,26,0.0144846796657381,27,0.015041782729805,159010,0.0473,0,34,maana 26m especuladores esconden tras fondo buitre midtown capital partners sl quieren desalojar 18 familias mstoles 48 personas 18 nios varias adultas enfermas ladignidadsequeda ladigninosetoca
413,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-26,"""Hay una estrategia para la desafección política. Se busca fundamentalmente que no voten los contrarios. Habrá que hacer un esfuerzo para superar la pereza y votar en defensa propia el #28Mayo. No hacerlo es peligroso"".

La llave para el cambio en Madrid","hay una estrategia para la desafeccin poltica se busca fundamentalmente que no voten los contrarios habr que hacer un esfuerzo para superar la pereza y votar en defensa propia el 28mayo no hacerlo es peligroso

la llave para el cambio en madrid",Negative,-1,0.3947065,0.22262752,0.382666,False,True,False,True,11400,17,0.0014912280701754,293,0.0257017543859649,488,0.0428070175438596,159011,0.0473,0,42,estrategia desafeccin poltica busca fundamentalmente voten contrarios habr hacer esfuerzo superar pereza votar defensa propia 28mayo hacerlo peligroso llave cambio madrid
414,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-26,"Os dejo por aquí esta entrevista que me hizo 
@infobae
👇🏽","os dejo por aqu esta entrevista que me hizo 

",Neutral,0,0.021596149,0.94687724,0.0315266,False,True,True,False,8869,99,0.0111624760401398,187,0.0210846769647085,368,0.0414928402300146,159012,0.0473,0,11,dejo aqu entrevista hizo
415,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-26,"Ayer, de la mano de Elahi, de 
@valientebangla
, estuve merendando con vecinos y vecinas del barrio de Lavapiés, un barrio infectado de pisos turísticos que hace que los precios de los alquileres estén por las nubes.

Esto va a cambiar a partir del 28 de mayo.","ayer de la mano de elahi de 

 estuve merendando con vecinos y vecinas del barrio de lavapis un barrio infectado de pisos tursticos que hace que los precios de los alquileres estn por las nubes

esto va a cambiar a partir del 28 de mayo",Negative,-1,0.8411865,0.11222148,0.046592005,False,True,False,False,4542,17,0.003742844561867,78,0.0171730515191545,237,0.0521796565389696,159013,0.0473,0,47,ayer mano elahi merendando vecinos vecinas barrio lavapis barrio infectado pisos tursticos hace precios alquileres estn nubes va cambiar partir 28 mayo
