,partido,candidato,nick,followers,fecha,post,post_clean,sentimiento,sentimiento_num,negative,neutral,positive,video,foto,repost,retweet,viewed,comments,comments vs viewed,shared,shared vs viewed,likes,likes vs viewed,votos,porcentaje,escaños
404,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-24,"He llegado al debate de RTVE con el chaleco que usan los vecinos de San Fernando de Henares afectados por la línea 7b de Metro, a los que les han hundido sus casas. 

Hemos venido a ser altavoz de los vecinos a los que Ayuso no da solución.

#VidasRotas

#DebateMadridRTVE","he llegado al debate de rtve con el chaleco que usan los vecinos de san fernando de henares afectados por la lnea 7b de metro a los que les han hundido sus casas 

hemos venido a ser altavoz de los vecinos a los que ayuso no da solucin

vidasrotas

debatemadridrtve",Negative,-1,0.9260385,0.046286784,0.027674746,False,True,False,False,80900,422,0.005216316440049443,1177,0.014548825710754018,2311,0.028566131025957973,158986,0.0473,0
405,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-25,"Ayuso no puede hablar de Madrid porque lo tiene todo incendiado.

Os dejo por aquí esta entrevista que me hizo 
@eldiarioes
👇🏽","ayuso no puede hablar de madrid porque lo tiene todo incendiado

os dejo por aqu esta entrevista que me hizo 

",Negative,-1,0.85448027,0.10232765,0.043192003,False,True,True,False,15200,203,0.013355263157894736,379,0.024934210526315788,701,0.04611842105263158,158994,0.0473,0
406,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-25,"La Ley de Vivienda llega hoy al BOE y ya es LEY.

Ahora toca aplicarla en todos los territorios del país.

¡Sí se puede!","la ley de vivienda llega hoy al boe y ya es ley

ahora toca aplicarla en todos los territorios del pas

s se puede",Positive,1,0.24639541,0.13436133,0.61924326,False,True,False,True,278200,655,0.0023544212796549244,1735,0.006236520488856937,3454,0.012415528396836809,158995,0.0473,0
407,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-25,"📻En un ratito estoy en 
@HoyxHoyMadrid


Puedes seguir el debate sobre fiscalidad en http://cadenaser.com/radio-madrid/","en un ratito estoy en 



puedes seguir el debate sobre fiscalidad en ",Neutral,0,0.009672283,0.96272546,0.02760234,False,True,False,False,9760,66,0.006762295081967213,273,0.027971311475409835,601,0.061577868852459014,158996,0.0473,0
408,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-25,ES LEY,es ley,Neutral,0,0.3281688,0.4150114,0.25681984,False,True,False,False,26900,49,0.0018215613382899629,197,0.007323420074349442,472,0.01754646840148699,158997,0.0473,0
409,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-25,"Intentar hacer el bien es hacer el bien, y eso es lo que intento yo como feminista y es lo que haces tú con tus letras, querida Cristina.",intentar hacer el bien es hacer el bien y eso es lo que intento yo como feminista y es lo que haces t con tus letras querida cristina,Negative,-1,0.8556028,0.08883266,0.055564515,False,True,True,False,28500,245,0.008596491228070175,364,0.012771929824561403,903,0.03168421052631579,158999,0.0473,0
410,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-25,"Luz, contratos y mesa de trabajo para la Cañada Real. 

Acabar con la mayor vulneración de Derechos Humanos de la región y que sea Ley a partir del próximo 28 de Mayo. 

Gracias 
@plataformaluzcr
por vuestra dignidad.","luz contratos y mesa de trabajo para la caada real 

acabar con la mayor vulneracin de derechos humanos de la regin y que sea ley a partir del prximo 28 de mayo 

gracias 

por vuestra dignidad",Positive,1,0.10018775,0.06857571,0.83123654,False,True,False,False,4542,12,0.002642007926023778,110,0.024218405988551298,206,0.04535446939674152,159003,0.0473,0
411,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-25,"⚠️ Cambio en la ubicación del acto de esta tarde en Lavapiés 

Un orgullo compartir escenario con 
@AleJacintoUrang
, 
@RbSotomayor
y 
@CarolCordero_N
✊🏻 #ValentíaParaTransformar"," cambio en la ubicacin del acto de esta tarde en lavapis 

un orgullo compartir escenario con 

 

y 

 valentaparatransformar",Positive,1,0.023461618,0.026624123,0.9499142,False,True,False,True,34800,43,0.0012356321839080459,386,0.011091954022988506,628,0.01804597701149425,159004,0.0473,0
412,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-25,El 28M empieza todo.,el 28m empieza todo,Neutral,0,0.36739936,0.5072922,0.12530841,False,True,False,False,31200,287,0.009198717948717948,428,0.013717948717948718,867,0.02778846153846154,159006,0.0473,0
413,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-25,"Mañana #26M los especuladores que se esconden tras el fondo buitre Midtown Capital Partners S.L. quieren desalojar a 18 familias en #Móstoles, 48 personas, 18 de ellas niños y varias adultas enfermas.
#LaDignidadSeQueda 
#LaDigniNoSeToca","maana 26m los especuladores que se esconden tras el fondo buitre midtown capital partners sl quieren desalojar a 18 familias en mstoles 48 personas 18 de ellas nios y varias adultas enfermas
ladignidadsequeda 
ladigninosetoca",Negative,-1,0.93898314,0.042476352,0.018540416,False,True,False,True,1795,0,0.0,26,0.014484679665738161,27,0.015041782729805013,159010,0.0473,0
414,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-26,"""Hay una estrategia para la desafección política. Se busca fundamentalmente que no voten los contrarios. Habrá que hacer un esfuerzo para superar la pereza y votar en defensa propia el #28Mayo. No hacerlo es peligroso"".

La llave para el cambio en Madrid","hay una estrategia para la desafeccin poltica se busca fundamentalmente que no voten los contrarios habr que hacer un esfuerzo para superar la pereza y votar en defensa propia el 28mayo no hacerlo es peligroso

la llave para el cambio en madrid",Negative,-1,0.3947065,0.22262752,0.382666,False,True,False,True,11400,17,0.0014912280701754386,293,0.025701754385964913,488,0.04280701754385965,159011,0.0473,0
415,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-26,"Os dejo por aquí esta entrevista que me hizo 
@infobae
👇🏽","os dejo por aqu esta entrevista que me hizo 

",Neutral,0,0.021596149,0.94687724,0.0315266,False,True,True,False,8869,99,0.011162476040139813,187,0.021084676964708535,368,0.041492840230014656,159012,0.0473,0
416,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-26,"Ayer, de la mano de Elahi, de 
@valientebangla
, estuve merendando con vecinos y vecinas del barrio de Lavapiés, un barrio infectado de pisos turísticos que hace que los precios de los alquileres estén por las nubes.

Esto va a cambiar a partir del 28 de mayo.","ayer de la mano de elahi de 

 estuve merendando con vecinos y vecinas del barrio de lavapis un barrio infectado de pisos tursticos que hace que los precios de los alquileres estn por las nubes

esto va a cambiar a partir del 28 de mayo",Negative,-1,0.8411865,0.11222148,0.046592005,False,True,False,False,4542,17,0.003742844561867019,78,0.017173051519154558,237,0.05217965653896962,159013,0.0473,0
417,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-26,"Esta tarde cerramos la campaña con mucha alegría, esperanza y determinación.

Nos vemos a las 18h 💜","esta tarde cerramos la campaa con mucha alegra esperanza y determinacin

nos vemos a las 18h ",Positive,1,0.004380983,0.016387025,0.97923195,False,True,False,False,18900,113,0.0059788359788359785,205,0.010846560846560847,317,0.016772486772486772,159014,0.0473,0
418,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-26,"Un abrazo grande al compañero agredido en Los Molinos ayer 

Contra su odio, nuestra lucha 

No conseguirán callarnos","un abrazo grande al compaero agredido en los molinos ayer 

contra su odio nuestra lucha 

no conseguirn callarnos",Positive,1,0.11216965,0.05134862,0.83648175,False,True,False,True,5938,7,0.0011788480970023577,189,0.031828898619063656,309,0.052037723139104076,159015,0.0473,0
419,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-26,"🗣Alejandra Jacinto: “La realidad de la política fiscal de Isabel Díaz Ayuso es que si no tienes más de un millón de euros no te interesa en nada”

Por 
@pelorduy

Fotos 
@Dafernicola","alejandra jacinto la realidad de la poltica fiscal de isabel daz ayuso es que si no tienes ms de un milln de euros no te interesa en nada

por 


fotos 
",Negative,-1,0.73555183,0.20836557,0.056082632,False,True,False,True,4901,2,0.00040807998367680065,81,0.016527239338910427,143,0.029177718832891247,159016,0.0473,0
420,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-26,"Los libros nos hacen viajar, los libros nos hacen soñar.

Defender la cultura, la lectura es defender la libertad. 

Hoy en la Feria del Libro.","los libros nos hacen viajar los libros nos hacen soar

defender la cultura la lectura es defender la libertad 

hoy en la feria del libro",Positive,1,0.14515136,0.32823226,0.5266164,False,True,False,False,47000,112,0.0023829787234042553,120,0.002553191489361702,322,0.006851063829787234,159017,0.0473,0
421,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-26,"Hoy hace seis años que llevamos a la Asamblea de Madrid la iniciativa legislativa popular por una Ley de Vivienda para Madrid. 

Seis años después estamos a las puertas del Gobierno que conseguirá hacerla realidad.","hoy hace seis aos que llevamos a la asamblea de madrid la iniciativa legislativa popular por una ley de vivienda para madrid 

seis aos despus estamos a las puertas del gobierno que conseguir hacerla realidad",Positive,1,0.18454576,0.13516414,0.6802901,False,True,False,False,5616,21,0.0037393162393162395,123,0.0219017094017094,251,0.0446937321937322,159019,0.0473,0
422,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-26,"🤚Hoy traemos otra gran noticia 👍
¿Han tenido impacto tantas reuniones con partidos y movilizaciones para dar respuesta política a nuestras demandas?
@AleJacintoUrang
nos prometió incluir en el programa del #28M nuestras reivindicaciones.
Y... ⚠️ ¡CUMPLIDO! 🧵1/5👇","hoy traemos otra gran noticia 
han tenido impacto tantas reuniones con partidos y movilizaciones para dar respuesta poltica a nuestras demandas

nos prometi incluir en el programa del 28m nuestras reivindicaciones
y  cumplido 15",Positive,1,0.034776974,0.032154106,0.93306893,False,True,False,True,43900,22,0.0005011389521640091,296,0.006742596810933941,349,0.007949886104783598,159020,0.0473,0
423,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-26,"Ayuso no duda de qué intereses defiende, nosotros tampoco debemos hacerlo.

Hoy me entrevista 
@ElSaltoDiario

@ElSaltoMadrid","ayuso no duda de qu intereses defiende nosotros tampoco debemos hacerlo

hoy me entrevista 


",Negative,-1,0.8579567,0.10408076,0.037962537,False,True,True,False,12900,96,0.0074418604651162795,418,0.032403100775193795,780,0.06046511627906977,159021,0.0473,0
424,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-26,"Con alegría, esperanza y determinación, vota por la candidatura unitaria de Podemos-Izquierda Unida-Alianza Verde

#VotaPodemos28M","con alegra esperanza y determinacin vota por la candidatura unitaria de podemosizquierda unidaalianza verde

votapodemos28m",Positive,1,0.020040736,0.03491793,0.9450413,False,True,False,False,13300,28,0.002105263157894737,213,0.01601503759398496,363,0.02729323308270677,159022,0.0473,0
425,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-26,"La pregunta no es a quién le parece mal que el acceso a la vivienda sea un problema en Madrid, sino quién está dispuesto a hacer lo necesario para solucionar el problema y que todo el mundo tenga una vivienda en Madrid. 

El 28M vota a PODEMOS-IZQUIERDA UNIDA-ALIANZA VERDE.","la pregunta no es a quin le parece mal que el acceso a la vivienda sea un problema en madrid sino quin est dispuesto a hacer lo necesario para solucionar el problema y que todo el mundo tenga una vivienda en madrid 

el 28m vota a podemosizquierda unidaalianza verde",Negative,-1,0.8868396,0.06811945,0.045040928,False,True,False,False,32200,193,0.0059937888198757765,424,0.013167701863354038,911,0.02829192546583851,159023,0.0473,0
426,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-27,En la jornada de reflexión lo tengo bastante claro: mi familia y mis amigas.,en la jornada de reflexin lo tengo bastante claro mi familia y mis amigas,Positive,1,0.118784696,0.37381986,0.5073954,False,True,False,False,52200,392,0.007509578544061302,193,0.0036973180076628354,836,0.016015325670498085,159023,0.0473,0
427,PP,Isabel Díaz Ayuso, @IdiazAyuso,912100,2023-05-12,"Comenzamos la campaña, una vez más, junto a la agricultura y el campo madrileño.

Con nuevas propuestas para los agricultores, rejuvenecer el sector y menos trabas. Contra los incendios, por el patrimonio natural y un aire limpio.

Ganas de un Madrid natural.","comenzamos la campaa una vez ms junto a la agricultura y el campo madrileo

con nuevas propuestas para los agricultores rejuvenecer el sector y menos trabas contra los incendios por el patrimonio natural y un aire limpio

ganas de un madrid natural",Positive,1,0.034474906,0.037882246,0.9276428,True,False,False,False,58700,198,0.003373083475298126,261,0.00444633730834753,1260,0.021465076660988076,1586985,0.4734,71
428,PP,Isabel Díaz Ayuso, @IdiazAyuso,912100,2023-05-14,"Que el PSOE no engañe más: sometidos al crimen y al silencio no se puede vivir. 

Vivir gobernado por criminales no es vida.","que el psoe no engae ms sometidos al crimen y al silencio no se puede vivir 

vivir gobernado por criminales no es vida",Negative,-1,0.93870914,0.035611156,0.025679665,True,False,False,False,114400,1037,0.009064685314685315,878,0.007674825174825175,2906,0.025402097902097902,1586985,0.4734,71
429,PP,Isabel Díaz Ayuso, @IdiazAyuso,912100,2023-05-17,"Todo nuestro apoyo a nuestro candidato al ayuntamiento de Alcorcón, 
@Aglezterol
, quien ha recibido amenazas de muerte. 

Ahora más que nunca, por un Madrid con ganas, en convivencia y Libertad.","todo nuestro apoyo a nuestro candidato al ayuntamiento de alcorcn 

 quien ha recibido amenazas de muerte 

ahora ms que nunca por un madrid con ganas en convivencia y libertad",Positive,1,0.04407191,0.03635016,0.91957796,True,False,True,False,106000,235,0.002216981132075472,450,0.0042452830188679245,1351,0.012745283018867924,1586985,0.4734,71
430,PP,Isabel Díaz Ayuso, @IdiazAyuso,912100,2023-05-18,No van a parar.,no van a parar,Negative,-1,0.9089983,0.0447833,0.046218336,True,False,False,False,136700,910,0.006656912948061448,870,0.006364301389904901,2959,0.021645940014630577,1586985,0.4734,71
431,PP,Isabel Díaz Ayuso, @IdiazAyuso,912100,2023-05-19,No es venganza sino justicia.,no es venganza sino justicia,Negative,-1,0.52177596,0.16167516,0.31654888,True,False,False,False,143500,972,0.006773519163763066,708,0.004933797909407666,2476,0.017254355400696864,1586985,0.4734,71
432,PP,Isabel Díaz Ayuso, @IdiazAyuso,912100,2023-05-20,España no aguanta otros cuatro años de deterioro a manos de un gobierno tan débil como cómplice.,espaa no aguanta otros cuatro aos de deterioro a manos de un gobierno tan dbil como cmplice,Negative,-1,0.91201437,0.044312086,0.0436735,True,False,False,False,116800,927,0.007936643835616439,931,0.007970890410958904,3477,0.029768835616438356,1586985,0.4734,71
433,PP,Isabel Díaz Ayuso, @IdiazAyuso,912100,2023-05-20,Yo no quiero la independencia del País Vasco.,yo no quiero la independencia del pas vasco,Negative,-1,0.89699936,0.05686666,0.046133928,True,False,False,False,305300,848,0.002777595807402555,764,0.002502456600065509,2508,0.008214870619063216,1586985,0.4734,71
434,PP,Isabel Díaz Ayuso, @IdiazAyuso,912100,2023-05-21,"El Gobierno de Pedro Sánchez hace con España lo mismo que sus socios en Argentina, el que fue uno de los países más prósperos del mundo.",el gobierno de pedro snchez hace con espaa lo mismo que sus socios en argentina el que fue uno de los pases ms prsperos del mundo,Negative,-1,0.84790915,0.08166726,0.07042348,True,False,False,False,261400,321,0.0012280030604437644,861,0.0032938026013771995,2307,0.008825554705432288,1586985,0.4734,71
